deviceId,timeMili,timestamp,value,variable,alarmClass,is_GPS,GPS_Coordinates
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 00:02:00,86.0,INTERNAL BATTERY,0,False,No GPS Data
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 00:03:00,,POSITION,0,True,"13.330059,74.74467,-12.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 00:07:00,,POSITION,0,True,"13.330059,74.74467,-12.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 00:10:00,,POSITION,0,True,"13.330059,74.74467,-12.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 00:12:00,96.0,INTERNAL BATTERY,3,False,No GPS Data
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 00:14:00,,POSITION,0,True,"13.330059,74.74467,-12.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 00:17:00,,POSITION,0,True,"13.330059,74.74467,-12.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 00:20:00,,POSITION,0,True,"13.330059,74.74467,-12.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 00:22:00,96.0,INTERNAL BATTERY,3,False,No GPS Data
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 00:24:00,,POSITION,0,True,"13.330059,74.74467,-12.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 00:27:00,,POSITION,0,True,"13.330059,74.74467,-12.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 00:30:00,,POSITION,0,True,"13.330059,74.74467,-12.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 00:34:00,,POSITION,0,True,"13.330059,74.74467,-12.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 00:37:00,,POSITION,0,True,"13.330059,74.74467,-12.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 00:40:00,,POSITION,0,True,"13.330059,74.74467,-12.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 00:44:00,,POSITION,0,True,"13.330059,74.74467,-12.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 00:47:00,,POSITION,0,True,"13.330059,74.74467,-12.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 00:48:00,36.0,EXTERNAL BATTERY,0,False,No GPS Data
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 00:50:00,,POSITION,0,True,"13.330059,74.74467,-12.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 00:53:00,,POSITION,0,True,"13.330059,74.74467,-12.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 00:56:00,,POSITION,0,True,"13.330059,74.74467,-12.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 00:56:00,36.0,EXTERNAL BATTERY,0,False,No GPS Data
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 00:56:00,0.0,TOWING,5,False,No GPS Data
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 00:56:00,0.0,IGNITION_STATUS,5,False,No GPS Data
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 00:59:00,,POSITION,0,True,"13.330059,74.74467,-12.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 01:02:00,,POSITION,0,True,"13.330059,74.74467,-12.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 01:05:00,,POSITION,0,True,"13.330059,74.74467,-12.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 01:08:00,,POSITION,0,True,"13.330059,74.74467,-12.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 01:11:00,,POSITION,0,True,"13.330059,74.74467,-12.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 01:15:00,,POSITION,0,True,"13.330059,74.74467,-12.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 01:18:00,,POSITION,0,True,"13.330059,74.74467,-12.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 01:21:00,,POSITION,0,True,"13.330059,74.74467,-12.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 01:24:00,,POSITION,0,True,"13.330059,74.74467,-12.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 01:27:00,,POSITION,0,True,"13.330059,74.74467,-12.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 01:31:00,,POSITION,0,True,"13.330059,74.74467,-12.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 01:35:00,,POSITION,0,True,"13.330059,74.74467,-12.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 01:38:00,,POSITION,0,True,"13.330059,74.74467,-12.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 01:41:00,,POSITION,0,True,"13.330059,74.74467,-12.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 01:45:00,,POSITION,0,True,"13.330059,74.74467,-12.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 01:48:00,,POSITION,0,True,"13.330059,74.74467,-12.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 01:51:00,,POSITION,0,True,"13.330059,74.74467,-12.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 01:55:00,,POSITION,0,True,"13.330059,74.74467,-12.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 01:56:00,36.0,EXTERNAL BATTERY,0,False,No GPS Data
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 01:56:00,0.0,IGNITION_STATUS,5,False,No GPS Data
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 01:56:00,0.0,TOWING,5,False,No GPS Data
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 01:58:00,,POSITION,0,True,"13.330059,74.74467,-12.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 02:01:00,,POSITION,0,True,"13.330059,74.74467,-12.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 02:05:00,,POSITION,0,True,"13.330059,74.74467,-12.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 02:09:00,,POSITION,0,True,"13.330059,74.74467,-12.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 02:12:00,,POSITION,0,True,"13.330059,74.74467,-12.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 02:16:00,,POSITION,0,True,"13.330059,74.74467,-12.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 02:19:00,,POSITION,0,True,"13.330059,74.74467,-12.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 02:22:00,,POSITION,0,True,"13.330059,74.74467,-12.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 02:25:00,,POSITION,0,True,"13.330059,74.74467,-12.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 02:28:00,,POSITION,0,True,"13.330059,74.74467,-12.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 02:31:00,,POSITION,0,True,"13.330059,74.74467,-12.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 02:31:00,35.0,EXTERNAL BATTERY,0,False,No GPS Data
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 02:36:00,,POSITION,0,True,"13.330059,74.74467,-12.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 02:36:00,37.0,EXTERNAL BATTERY,0,False,No GPS Data
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 02:39:00,,POSITION,0,True,"13.330059,74.74467,-12.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 02:41:00,37.0,EXTERNAL BATTERY,0,False,No GPS Data
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 02:42:00,,POSITION,0,True,"13.330059,74.74467,-12.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 02:46:00,,POSITION,0,True,"13.330059,74.74467,-12.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 02:49:00,,POSITION,0,True,"13.330059,74.74467,-12.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 02:49:00,96.0,INTERNAL BATTERY,3,False,No GPS Data
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 02:52:00,,POSITION,0,True,"13.330059,74.74467,-12.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 02:56:00,0.0,TOWING,5,False,No GPS Data
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 02:56:00,,POSITION,0,True,"13.330059,74.74467,-12.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 02:56:00,0.0,IGNITION_STATUS,5,False,No GPS Data
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 02:56:00,37.0,EXTERNAL BATTERY,0,False,No GPS Data
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 02:59:00,,POSITION,0,True,"13.330059,74.74467,-12.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 03:02:00,,POSITION,0,True,"13.330059,74.74467,-12.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 03:06:00,,POSITION,0,True,"13.330059,74.74467,-12.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 03:09:00,,POSITION,0,True,"13.330059,74.74467,-12.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 03:12:00,,POSITION,0,True,"13.330059,74.74467,-12.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 03:16:00,,POSITION,0,True,"13.330059,74.74467,-12.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 03:19:00,,POSITION,0,True,"13.330059,74.74467,-12.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 03:22:00,,POSITION,0,True,"13.330059,74.74467,-12.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 03:26:00,,POSITION,0,True,"13.330059,74.74467,-12.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 03:29:00,,POSITION,0,True,"13.330059,74.74467,-12.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 03:32:00,,POSITION,0,True,"13.330059,74.74467,-12.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 03:36:00,,POSITION,0,True,"13.330059,74.74467,-12.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 03:39:00,,POSITION,0,True,"13.330059,74.74467,-12.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 03:42:00,,POSITION,0,True,"13.330059,74.74467,-12.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 03:47:00,,POSITION,0,True,"13.330059,74.74467,-12.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 03:50:00,,POSITION,0,True,"13.330059,74.74467,-12.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 03:53:00,,POSITION,0,True,"13.330059,74.74467,-12.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 03:56:00,,POSITION,0,True,"13.330059,74.74467,-12.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 03:56:00,0.0,TOWING,5,False,No GPS Data
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 03:56:00,37.0,EXTERNAL BATTERY,0,False,No GPS Data
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 03:56:00,0.0,IGNITION_STATUS,5,False,No GPS Data
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 04:00:00,,POSITION,0,True,"13.330059,74.74467,-12.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 04:03:00,,POSITION,0,True,"13.330059,74.74467,-12.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 04:07:00,,POSITION,0,True,"13.330059,74.74467,-12.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 04:10:00,,POSITION,0,True,"13.330059,74.74467,-12.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 04:13:00,,POSITION,0,True,"13.330059,74.74467,-12.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 04:17:00,,POSITION,0,True,"13.330059,74.74467,-12.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 04:20:00,,POSITION,0,True,"13.330005,74.744255,1.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 04:23:00,,POSITION,0,True,"13.33,74.744286,4.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 04:23:00,1.0,TOWING,0,False,No GPS Data
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 04:27:00,,POSITION,0,True,"13.33,74.744286,4.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 04:30:00,,POSITION,0,True,"13.33,74.744286,4.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 04:33:00,,POSITION,0,True,"13.33,74.744286,4.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 04:37:00,,POSITION,0,True,"13.33,74.744286,4.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 04:40:00,,POSITION,0,True,"13.33,74.744286,4.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 04:44:00,,POSITION,0,True,"13.33,74.744286,4.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 04:47:00,,POSITION,0,True,"13.33,74.744286,4.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 04:50:00,,POSITION,0,True,"13.33,74.744286,4.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 04:53:00,,POSITION,0,True,"13.33,74.744286,4.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 04:57:00,0.0,IGNITION_STATUS,5,False,No GPS Data
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 04:57:00,1.0,TOWING,0,False,No GPS Data
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 04:57:00,37.0,EXTERNAL BATTERY,0,False,No GPS Data
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 04:57:00,,POSITION,0,True,"13.33,74.744286,4.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 05:00:00,,POSITION,0,True,"13.33,74.744286,4.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 05:03:00,,POSITION,0,True,"13.33,74.744286,4.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 05:08:00,,POSITION,0,True,"13.33,74.744286,4.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 05:11:00,,POSITION,0,True,"13.33,74.744286,4.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 05:14:00,,POSITION,0,True,"13.33,74.744286,4.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 05:18:00,,POSITION,0,True,"13.330036,74.74444,-2.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 05:19:00,1.0,TOWING,0,False,No GPS Data
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 05:21:00,,POSITION,0,True,"13.330036,74.74444,-2.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 05:24:00,0.0,TOWING,5,False,No GPS Data
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 05:24:00,,POSITION,0,True,"13.330036,74.74444,-2.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 05:28:00,,POSITION,0,True,"13.330036,74.74444,-2.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 05:29:00,0.0,TOWING,5,False,No GPS Data
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 05:31:00,,POSITION,0,True,"13.330036,74.74444,-2.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 05:34:00,,POSITION,0,True,"13.330036,74.74444,-2.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 05:38:00,,POSITION,0,True,"13.330036,74.74444,-2.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 05:41:00,,POSITION,0,True,"13.330036,74.74444,-2.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 05:44:00,,POSITION,0,True,"13.330087,74.744484,-5.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 05:44:00,1.0,TOWING,0,False,No GPS Data
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 05:48:00,,POSITION,0,True,"13.330087,74.744484,-5.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 05:51:00,,POSITION,0,True,"13.330087,74.744484,-5.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 05:54:00,,POSITION,0,True,"13.330087,74.744484,-5.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 05:58:00,,POSITION,0,True,"13.330087,74.744484,-5.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 05:58:00,1.0,TOWING,0,False,No GPS Data
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 05:58:00,0.0,IGNITION_STATUS,5,False,No GPS Data
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 05:58:00,37.0,EXTERNAL BATTERY,0,False,No GPS Data
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 06:01:00,,POSITION,0,True,"13.330087,74.744484,-5.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 06:35:00,,POSITION,0,True,"13.330087,74.744484,-5.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 06:58:00,1.0,TOWING,0,False,No GPS Data
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 06:58:00,0.0,IGNITION_STATUS,5,False,No GPS Data
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 06:58:00,36.0,EXTERNAL BATTERY,0,False,No GPS Data
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 07:00:00,,POSITION,0,True,"13.330087,74.744484,-5.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 07:03:00,,POSITION,0,True,"13.330087,74.744484,-5.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 07:06:00,,POSITION,0,True,"13.330087,74.744484,-5.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 07:09:00,,POSITION,0,True,"13.330087,74.744484,-5.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 07:12:00,,POSITION,0,True,"13.330087,74.744484,-5.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 07:15:00,,POSITION,0,True,"13.330087,74.744484,-5.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 07:19:00,,POSITION,0,True,"13.330087,74.744484,-5.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 07:22:00,,POSITION,0,True,"13.330087,74.744484,-5.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 07:25:00,,POSITION,0,True,"13.330087,74.744484,-5.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 07:29:00,,POSITION,0,True,"13.330087,74.744484,-5.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 07:32:00,,POSITION,0,True,"13.330087,74.744484,-5.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 07:35:00,,POSITION,0,True,"13.330087,74.744484,-5.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 07:39:00,,POSITION,0,True,"13.330087,74.744484,-5.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 07:42:00,,POSITION,0,True,"13.330087,74.744484,-5.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 07:45:00,,POSITION,0,True,"13.330087,74.744484,-5.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 07:49:00,,POSITION,0,True,"13.330087,74.744484,-5.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 07:52:00,,POSITION,0,True,"13.330087,74.744484,-5.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 07:55:00,,POSITION,0,True,"13.330087,74.744484,-5.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 07:59:00,,POSITION,0,True,"13.330087,74.744484,-5.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 07:59:00,36.0,EXTERNAL BATTERY,0,False,No GPS Data
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 07:59:00,0.0,IGNITION_STATUS,5,False,No GPS Data
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 07:59:00,1.0,TOWING,0,False,No GPS Data
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 08:03:00,,POSITION,0,True,"13.330087,74.744484,-5.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 08:06:00,,POSITION,0,True,"13.330087,74.744484,-5.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 08:10:00,,POSITION,0,True,"13.330087,74.744484,-5.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 08:13:00,,POSITION,0,True,"13.330087,74.744484,-5.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 08:16:00,,POSITION,0,True,"13.330087,74.744484,-5.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 08:19:00,,POSITION,0,True,"13.330087,74.744484,-5.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 08:22:00,,POSITION,0,True,"13.330087,74.744484,-5.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597600000000.0,2025-03-02 08:26:00,,POSITION,0,True,"13.330087,74.744484,-5.0"
